election,cycle,fecyear,bonica.rid,bonica.cid,name,lname,ffname,fname,mname,title,suffix,party,state,seat,district,distcyc,ico.status,cand.gender,recipient.cfscore,recipient.cfscore.dyn,contributor.cfscore,dwdime,dwnom1,dwnom2,ps.dwnom1,ps.dwnom2,irt.cfscore,composite.score,num.givers,num.givers.total,total.receipts,total.disbursements,total.indiv.contribs,total.unitemized,total.pac.contribs,total.party.contribs,total.contribs.from.candidate,ind.exp.support,ind.exp.oppose,prim.vote.pct,pwinner,gen.vote.pct,gwinner,s.elec.stat,r.elec.stat,district.pres.vs,fec.cand.status,recipient.type,igcat,comtype,ICPSR,ICPSR2,Cand.ID,FEC.ID,NID,before.switch.ICPSR,after.switch.ICPSR,party.orig,nimsp.party,nimsp.candidate.ICO.code,nimsp.district,nimsp.office,nimsp.candidate.status
fd2020,2020,2020,comm69042404,,mills for sc senate,,,,,,,328,SC,federal:527,,,,,-1.301,-1.301,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,comm,,,527o:8431260752010,527o:843126075,527o:843126075,527o:843126075,,,,,,,,,
fd2020,2020,2020,comm69042323,,presidio county republican party,,,,,,,328,TX,federal:527,,,,,1.568,1.568,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,comm,,,527o:8322461902004,527o:832246190,527o:832246190,527o:832246190,,,,,,,,,
fd2016,2016,2020,cand193805,5E+15,"capito, shelley moore",capito,shelley moore,shelley,moore,,,200,WV,federal:senate,WVS20,2016_WV_S,I,F,0.87,0.478,1.25,0.625,0.282,0.144,0.308,0.126,0.854,1.866370056,97,12848,137546,419550,19350,206,110750,0,0,0,0,,,,,,,0.279,F,cand,,S,201462016,20146,S4WV00159,C00539825,N00009771,,,200,,,,,
fd2020,2020,2020,comm69042342,,feel represented,,,,,,,328,CA,federal:527,,,,,-1.398,-1.398,,,,,,,,,112,112,,,,,,,,,,,,,,,,,,comm,,,527o:8334555042004,527o:833455504,527o:833455504,527o:833455504,,,,,,,,,
fd2020,2020,2020,comm69042334,,peg talk,,,,,,,328,PA,federal:527,,,,,1.482,1.482,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,comm,,,527o:8333023782010,527o:833302378,527o:833302378,527o:833302378,,,,,,,,,
fd2020,2020,2020,comm69042357,,bah for congress,,,,,,,328,AZ,federal:527,,,,,-1.575,-1.575,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8343774712004,527o:834377471,527o:834377471,527o:834377471,,,,,,,,,
fd2020,2020,2020,comm69042073,,"new york state psychiatric political action committee, inc.",,,,,,,328,,federal:527,,,,,-0.955,-0.897,,,,,,,,,65,142,,,,,,,,,,,,,,,,,,comm,,,527o:1131684882006,527o:113168488,527o:113168488,527o:113168488,,,,,,,,,
fd2020,2020,2020,comm69042318,,enough is enough voter project,,,,,,,328,RI,federal:527,,,,,-1.319,-1.394,,,,,,,,,10,85,,,,,,,,,,,,,,,,,,comm,,,527o:8318777032018,527o:831877703,527o:831877703,527o:831877703,,,,,,,,,
fd2020,2020,2020,comm69042231,,santos for congress,,,,,,,328,CT,federal:527,,,,,1.194,1.41,,,,,,,,,1,48,,,,,,,,,,,,,,,,,,comm,,,527o:8244049612010,527o:824404961,527o:824404961,527o:824404961,,,,,,,,,
fd2020,2020,2020,comm69042343,,sending jasen lave to the indiana state house 2020,,,,,,,328,IN,federal:527,,,,,-1.983,-1.983,,,,,,,,,4,4,,,,,,,,,,,,,,,,,,comm,,,527o:8334585622020,527o:833458562,527o:833458562,527o:833458562,,,,,,,,,
fd2020,2020,2020,comm69042399,,committee to elect aime wichtendahl,,,,,,,328,IA,federal:527,,,,,-1.173,-1.178,,,,,,,,,6,7,,,,,,,,,,,,,,,,,,comm,,,527o:8429896022008,527o:842989602,527o:842989602,527o:842989602,,,,,,,,,
fd2020,2020,2020,comm69042337,,pinecrest h2o,,,,,,,328,FL,federal:527,,,,,-0.386,-0.386,,,,,,,,,14,14,,,,,,,,,,,,,,,,,,comm,,,527o:8333918802002,527o:833391880,527o:833391880,527o:833391880,,,,,,,,,
fd2020,2020,2020,comm69042393,,diana miller for congress committee,,,,,,,328,TX,federal:527,,,,,1.185,1.185,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8427384392004,527o:842738439,527o:842738439,527o:842738439,,,,,,,,,
fd2020,2020,2020,comm69042170,,corey for senate,,,,,,,328,CT,federal:527,,,,,1.304,1.555,,,,,,,,,1,178,,,,,,,,,,,,,,,,,,comm,,,527o:8224349912010,527o:822434991,527o:822434991,527o:822434991,,,,,,,,,
fd2020,2020,2020,comm69042097,,working america independent expenditure pac,,,,,,,328,DC,federal:527,,,,,-0.877,-0.406,,,,,,,,,2,6,,,,,,,,,,,,,,,,,,comm,,,527o:3839149642008,527o:383914964,527o:383914964,527o:383914964,,,,,,,,,
fd2020,2020,2020,comm69042293,,friends of fred wysocki,,,,,,,328,RI,federal:527,,,,,2.133,2.072,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,comm,,,527o:8311260652008,527o:831126065,527o:831126065,527o:831126065,,,,,,,,,
fd2020,2020,2020,comm69042272,,vote forward,,,,,,,328,CA,federal:527,,,,,-1.303,-1.312,,,,,,,,,26,55,,,,,,,,,,,,,,,,,,comm,,,527o:8252638112008,527o:825263811,527o:825263811,527o:825263811,,,,,,,,,
fd2020,2020,2020,comm69042164,,"american veterans honor fund, inc.",,,,,,,328,VA,federal:527,,,,,0.674,0.624,,,,,,,,,237,1346,,,,,,,,,,,,,,,,,,comm,,,527o:8223150092010,527o:822315009,527o:822315009,527o:822315009,,,,,,,,,
fd2020,2020,2020,comm69042177,,golden door alliance pac,,,,,,,328,CA,federal:527,,,,,-1.468,-1.468,,,,,,,,,13,13,,,,,,,,,,,,,,,,,,comm,,,527o:8227861062022,527o:822786106,527o:822786106,527o:822786106,,,,,,,,,
fd2020,2020,2020,comm69042372,,campaign fund of jimmy ausbrooks,,,,,,,328,KY,federal:527,,,,,-1.352,-1.352,,,,,,,,,25,28,,,,,,,,,,,,,,,,,,comm,,,527o:8418701242006,527o:841870124,527o:841870124,527o:841870124,,,,,,,,,
fd2020,2020,2020,comm69042131,,"national police support fund, inc",,,,,,,328,WI,federal:527,,,,,0.703,0.635,,,,,,,,,470,1754,,,,,,,,,,,,,,,,,,comm,,,527o:8152145522014,527o:815214552,527o:815214552,527o:815214552,,,,,,,,,
fd2020,2020,2020,comm69042361,,kenneth morgan for congress,,,,,,,328,,federal:527,,,,,2.617,2.617,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8345161892010,527o:834516189,527o:834516189,527o:834516189,,,,,,,,,
fd2020,2020,2020,comm69042166,,livingston values fund,,,,,,,328,MI,federal:527,,,,,0.09,0.068,,,,,,,,,5,8,,,,,,,,,,,,,,,,,,comm,,,527o:8223456512004,527o:822345651,527o:822345651,527o:822345651,,,,,,,,,
fd2020,2020,2020,comm69042348,,rodriguez for congress 2020,,,,,,,328,CT,federal:527,,,,,1.367,1.367,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8336285862010,527o:833628586,527o:833628586,527o:833628586,,,,,,,,,
fd2020,2020,2020,comm69042219,,newport harbor republican women,,,,,,,328,CA,federal:527,,,,,1.556,1.563,,,,,,,,,235,1059,,,,,,,,,,,,,,,,,,comm,,,527o:8240481162008,527o:824048116,527o:824048116,527o:824048116,,,,,,,,,
fd2020,2020,2020,comm69042339,,mid-michigan strong,,,,,,,328,MI,federal:527,,,,,0.268,0.268,,,,,,,,,11,11,,,,,,,,,,,,,,,,,,comm,,,527o:8334086582008,527o:833408658,527o:833408658,527o:833408658,,,,,,,,,
fd2020,2020,2020,comm69042167,,firefighters support fund,,,,,,,328,VA,federal:527,,,,,0.605,0.586,,,,,,,,,931,4094,,,,,,,,,,,,,,,,,,comm,,,527o:8223662312010,527o:822366231,527o:822366231,527o:822366231,,,,,,,,,
fd2020,2020,2020,comm69042395,,friendsofned2020,,,,,,,328,TX,federal:527,,,,,1.352,1.352,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,comm,,,527o:8429134982006,527o:842913498,527o:842913498,527o:842913498,,,,,,,,,
fd2020,2020,2020,comm69042203,,"women who identify, recruit, and elect",,,,,,,328,CA,federal:527,,,,,-0.407,-0.363,,,,,,,,,15,23,,,,,,,,,,,,,,,,,,comm,,,527o:8234663642002,527o:823466364,527o:823466364,527o:823466364,,,,,,,,,
fd2020,2020,2020,comm69042388,,justin anderson for congress,,,,,,,328,CT,federal:527,,,,,1.415,1.415,,,,,,,,,24,24,,,,,,,,,,,,,,,,,,comm,,,527o:8425258222006,527o:842525822,527o:842525822,527o:842525822,,,,,,,,,
fd2020,2020,2020,comm69042389,,jay allen for congress,,,,,,,328,ME,federal:527,,,,,1.56,1.56,,,,,,,,,94,94,,,,,,,,,,,,,,,,,,comm,,,527o:8426218072012,527o:842621807,527o:842621807,527o:842621807,,,,,,,,,
fd2020,2020,2020,comm69042418,,phillip cox for congress,,,,,,,328,VA,federal:527,,,,,-1.624,-1.624,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8435058172008,527o:843505817,527o:843505817,527o:843505817,,,,,,,,,
fd2020,2020,2020,comm69042128,,one nation party,,,,,,,328,CA,federal:527,,,,,-1.348,-1.293,,,,,,,,,39,51,,,,,,,,,,,,,,,,,,comm,,,527o:8150105402010,527o:815010540,527o:815010540,527o:815010540,,,,,,,,,
fd2020,2020,2020,comm69042113,,credit union pac cupac of sc,,,,,,,328,SC,federal:527,,,,,1.384,1.367,,,,,,,,,7,35,,,,,,,,,,,,,,,,,,comm,,,527o:5708544182006,527o:570854418,527o:570854418,527o:570854418,,,,,,,,,
fd2020,2020,2020,comm69042132,,people for a working democracy,,,,,,,328,,federal:527,,,,,-1.397,-1.413,,,,,,,,,63,416,,,,,,,,,,,,,,,,,,comm,,,527o:8152691132004,527o:815269113,527o:815269113,527o:815269113,,,,,,,,,
fd2020,2020,2020,comm69042174,,todd mckinley for congress,,,,,,,328,TN,federal:527,,,,,0.709,-0.43,,,,,,,,,5,20,,,,,,,,,,,,,,,,,,comm,,,527o:8226149352002,527o:822614935,527o:822614935,527o:822614935,,,,,,,,,
fd2020,2020,2020,comm69042398,,patti bounds for tn rep,,,,,,,328,TN,federal:527,,,,,0.653,0.653,,,,,,,,,61,61,,,,,,,,,,,,,,,,,,comm,,,527o:8429767942010,527o:842976794,527o:842976794,527o:842976794,,,,,,,,,
fd2020,2020,2020,comm69042089,,bamberg county democratic party,,,,,,,328,SC,federal:527,,,,,-1.344,-1.344,,,,,,,,,10,11,,,,,,,,,,,,,,,,,,comm,,,527o:3203766172006,527o:320376617,527o:320376617,527o:320376617,,,,,,,,,
fd2020,2020,2020,comm69042346,,friends of klein,,,,,,,328,TX,federal:527,,,,,-0.497,-0.497,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,comm,,,527o:8335932262006,527o:833593226,527o:833593226,527o:833593226,,,,,,,,,
fd2020,2020,2020,comm69042109,,oklahoma federation of republican women,,,,,,,328,OK,federal:527,,,,,1.55,1.55,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,comm,,,527o:4746739122006,527o:474673912,527o:474673912,527o:474673912,,,,,,,,,
fd2020,2020,2020,comm69042102,,schor lansing fund,,,,,,,328,,federal:527,,,,,-0.451,-0.451,,,,,,,,,112,187,,,,,,,,,,,,,,,,,,comm,,,527o:4619900082008,527o:461990008,527o:461990008,527o:461990008,,,,,,,,,
fd2020,2020,2020,comm69042141,,american police officers alliance,,,,,,,328,VA,federal:527,,,,,0.713,0.762,,,,,,,,,783,3078,,,,,,,,,,,,,,,,,,comm,,,527o:8211945812004,527o:821194581,527o:821194581,527o:821194581,,,,,,,,,
fd2016,2016,2020,cand1046,29065825027,"cassidy, william",cassidy,william,william,,,,200,LA,federal:senate,LAS20,2016_LA_S,I,M,0.97,0.927,0.836,0.942,0.464,-0.047,0.434,0.125,0.923,2.27882998,649,19475,1230676,846534,784945,61053,376859,0,0,0,0,,,,,,,0.398,F,cand,,S,209192016,20919,S4LA00107,C00543983,N00030245,,,200,,,,,
fd2016,2016,2020,cand1050,2593820789,"peters, gary",peters,gary,gary,,,,100,MI,federal:senate,MIS20,2016_MI_S,I,M,-0.903,-0.456,-0.678,-0.838,-0.246,-0.18,-0.319,-0.088,-1.858,-2.446684183,811,246449,909521.3,431691.72,345184.56,48999.41,504646.28,0.25,0,0,6250,,,,,,,0.499,F,cand,,H,209232016,20923,S4MI00355,C00437889,N00029277,,,100,,,,,
fd2020,2020,2020,comm69042351,,dlcc mississippi,,,,,,,328,DC,federal:527,,,,,-1.294,-1.294,,,,,,,,,45,45,,,,,,,,,,,,,,,,,,comm,,,527o:8339794112004,527o:833979411,527o:833979411,527o:833979411,,,,,,,,,
fd2020,2020,2020,comm69042383,,audra for new mexico,,,,,,,328,NM,federal:527,,,,,1.836,1.836,,,,,,,,,22,22,,,,,,,,,,,,,,,,,,comm,,,527o:8423088142006,527o:842308814,527o:842308814,527o:842308814,,,,,,,,,
fd2020,2020,2020,comm69042370,,friends of dave bryant for tacoma port,,,,,,,328,WA,federal:527,,,,,1.363,1.363,,,,,,,,,37,37,,,,,,,,,,,,,,,,,,comm,,,527o:8418443192004,527o:841844319,527o:841844319,527o:841844319,,,,,,,,,
fd2020,2020,2020,comm69042417,,cbec,,,,,,,328,KY,federal:527,,,,,-1.223,-1.223,,,,,,,,,71,71,,,,,,,,,,,,,,,,,,comm,,,527o:8434942342008,527o:843494234,527o:843494234,527o:843494234,,,,,,,,,
fd2020,2020,2020,comm69042328,,kuzmich for congress,,,,,,,328,TX,federal:527,,,,,0.297,0.297,,,,,,,,,35,35,,,,,,,,,,,,,,,,,,comm,,,527o:8325398962010,527o:832539896,527o:832539896,527o:832539896,,,,,,,,,
fd2020,2020,2020,comm69042366,,friends of michael weaver for judge,,,,,,,328,IL,federal:527,,,,,-1.109,-1.109,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,comm,,,527o:8347070392010,527o:834707039,527o:834707039,527o:834707039,,,,,,,,,
fd2020,2020,2020,comm69042155,,frontiers of freedom action inc,,,,,,,328,VA,federal:527,,,,,1.379,1.374,,,,,,,,,854,1645,,,,,,,,,,,,,,,,,,comm,,,527o:8219358042004,527o:821935804,527o:821935804,527o:821935804,,,,,,,,,
fd2020,2020,2020,comm69042364,,american breast cancer coalition,,,,,,,328,DC,federal:527,,,,,0.382,0.382,,,,,,,,,46,565,,,,,,,,,,,,,,,,,,comm,,,527o:8346868482008,527o:834686848,527o:834686848,527o:834686848,,,,,,,,,
fd2020,2020,2020,comm69042265,,south asian republican coalition,,,,,,,328,NJ,federal:527,,,,,-0.327,-0.327,,,,,,,,,21,22,,,,,,,,,,,,,,,,,,comm,,,527o:8249943582006,527o:824994358,527o:824994358,527o:824994358,,,,,,,,,
fd2020,2020,2020,comm69042358,,john manimas campaign,,,,,,,328,NY,federal:527,,,,,-1.868,-1.868,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,comm,,,527o:8343871432010,527o:834387143,527o:834387143,527o:834387143,,,,,,,,,
fd2020,2020,2020,comm69042145,,national sorghum producers political action committee,,,,,,,328,TX,federal:527,,,,,1.35,1.347,,,,,,,,,113,326,,,,,,,,,,,,,,,,,,comm,,,527o:8214697652010,527o:821469765,527o:821469765,527o:821469765,,,,,,,,,
fd2020,2020,2020,comm69042354,,marc flores for congress,,,,,,,328,TX,federal:527,,,,,-0.765,-0.765,,,,,,,,,95,95,,,,,,,,,,,,,,,,,,comm,,,527o:8342053472004,527o:834205347,527o:834205347,527o:834205347,,,,,,,,,
fd2020,2020,2020,comm69042085,,veterans in defense of liberty action committee,,,,,,,328,MO,federal:527,,,,,1.291,1.212,,,,,,,,,1641,4458,,,,,,,,,,,,,,,,,,comm,,,527o:2735947322004,527o:273594732,527o:273594732,527o:273594732,,,,,,,,,
fd2020,2020,2020,comm69042403,,franklin county democrats united,,,,,,,328,OH,federal:527,,,,,-0.365,-0.365,,,,,,,,,71,71,,,,,,,,,,,,,,,,,,comm,,,527o:8431181382004,527o:843118138,527o:843118138,527o:843118138,,,,,,,,,
fd2020,2020,2020,comm69042324,,north carolinians for health care access inc,,,,,,,328,NC,federal:527,,,,,0.158,0.186,,,,,,,,,66,93,,,,,,,,,,,,,,,,,,comm,,,527o:8323526442008,527o:832352644,527o:832352644,527o:832352644,,,,,,,,,
fd2020,2020,2020,comm69042309,,tony cardenas legal expense trust,,,,,,,328,DC,federal:527,,,,,-0.588,-0.575,,,,,,,,,40,133,,,,,,,,,,,,,,,,,,comm,,,527o:8316016502010,527o:831601650,527o:831601650,527o:831601650,,,,,,,,,
fd2020,2020,2020,comm69042382,,committee to elect ghana goodwin-dye,,,,,,,328,MI,federal:527,,,,,-1.242,-1.242,,,,,,,,,29,29,,,,,,,,,,,,,,,,,,comm,,,527o:8422723562002,527o:842272356,527o:842272356,527o:842272356,,,,,,,,,
fd2020,2020,2020,comm69042341,,mike williams for congress,,,,,,,328,TX,federal:527,,,,,2.223,2.223,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:8334364062006,527o:833436406,527o:833436406,527o:833436406,,,,,,,,,
fd2020,2020,2020,comm69042329,,jenny wilson for mayor,,,,,,,328,UT,federal:527,,,,,-0.11,-0.11,,,,,,,,,25,25,,,,,,,,,,,,,,,,,,comm,,,527o:8325983102004,527o:832598310,527o:832598310,527o:832598310,,,,,,,,,
fd2020,2020,2020,comm69042386,,motor voter committee,,,,,,,328,CA,federal:527,,,,,-1.325,-1.325,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,comm,,,527o:8424722332000,527o:842472233,527o:842472233,527o:842472233,,,,,,,,,
fd2020,2020,2020,comm69042376,,next senate pac,,,,,,,328,CO,federal:527,,,,,-1.206,-1.206,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,comm,,,527o:8421385312010,527o:842138531,527o:842138531,527o:842138531,,,,,,,,,
fd2020,2020,2020,comm69042312,,working people rising,,,,,,,328,VA,federal:527,,,,,-1.112,-1.433,,,,,,,,,2,18,,,,,,,,,,,,,,,,,,comm,,,527o:8317228112006,527o:831722811,527o:831722811,527o:831722811,,,,,,,,,
fd2020,2020,2020,comm69042086,,"why i'm a democrat, inc",,,,,,,328,MA,federal:527,,,,,-1.269,-1.254,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,comm,,,527o:2745051352002,527o:274505135,527o:274505135,527o:274505135,,,,,,,,,
fd2020,2020,2020,comm69042380,,sullivan for congress,,,,,,,328,CT,federal:527,,,,,1.173,1.173,,,,,,,,,326,326,,,,,,,,,,,,,,,,,,comm,,,527o:8422649982010,527o:842264998,527o:842264998,527o:842264998,,,,,,,,,
fd2020,2020,2020,comm69042248,,leadership operations fund,,,,,,,328,CA,federal:527,,,,,1.19,1.429,,,,,,,,,2,8,,,,,,,,,,,,,,,,,,comm,,,527o:8245900992006,527o:824590099,527o:824590099,527o:824590099,,,,,,,,,
fd2020,2020,2020,comm69042289,,omg wtf,,,,,,,328,DC,federal:527,,,,,-0.999,-0.791,,,,,,,,,14,173,,,,,,,,,,,,,,,,,,comm,,,527o:8309661372008,527o:830966137,527o:830966137,527o:830966137,,,,,,,,,
fd2020,2020,2020,comm69042105,,friends of jason dawkins,,,,,,,328,PA,federal:527,,,,,-0.723,-0.519,,,,,,,,,12,35,,,,,,,,,,,,,,,,,,comm,,,527o:4646204392010,527o:464620439,527o:464620439,527o:464620439,,,,,,,,,
fd2020,2020,2020,comm69042384,,citizens for a better charleston llc,,,,,,,328,SC,federal:527,,,,,0.813,0.813,,,,,,,,,18,18,,,,,,,,,,,,,,,,,,comm,,,527o:8424101242008,527o:842410124,527o:842410124,527o:842410124,,,,,,,,,
fd2020,2020,2020,comm69042291,,anstine series,,,,,,,328,PA,federal:527,,,,,1.058,1.077,,,,,,,,,70,247,,,,,,,,,,,,,,,,,,comm,,,527o:8310479622002,527o:831047962,527o:831047962,527o:831047962,,,,,,,,,
fd2020,2020,2020,comm69042408,,lead right new jersey,,,,,,,328,NJ,federal:527,,,,,-0.197,-0.197,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,comm,,,527o:8432490402004,527o:843249040,527o:843249040,527o:843249040,,,,,,,,,
fd2016,2016,2020,cand1230,2476758981,"reed, john f",reed,john f,john,f,,,100,RI,federal:senate,RIS20,2016_RI_S,I,M,-0.582,-0.515,-0.716,-1.037,-0.364,-0.169,-0.437,-0.129,-0.547,-2.346972738,402,10630,455822,885875,240987,17138,179770,0,0,0,0,,,,,,,0.583,F,cand,,S,291422016,29142,S6RI00163,C00238907,N00000362,,,100,,,,,
fd2020,2020,2020,comm69042390,,growth and opportunity pac,,,,,,,328,MO,federal:527,,,,,1.392,1.392,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,comm,,,527o:8426791182018,527o:842679118,527o:842679118,527o:842679118,,,,,,,,,
fd2020,2020,2020,comm69042185,,friends of nick polce llc,,,,,,,328,WI,federal:527,,,,,1.974,2.209,,,,,,,,,1,101,,,,,,,,,,,,,,,,,,comm,,,527o:8230881942022,527o:823088194,527o:823088194,527o:823088194,,,,,,,,,
fd2020,2020,2020,comm69042173,,alliance for american exceptionalism,,,,,,,328,MD,federal:527,,,,,-0.351,-0.532,,,,,,,,,9,21,,,,,,,,,,,,,,,,,,comm,,,527o:8226060052016,527o:822606005,527o:822606005,527o:822606005,,,,,,,,,
fd2020,2020,2020,comm69042371,,priorities now,,,,,,,328,IA,federal:527,,,,,0.196,0.189,,,,,,,,,14,27,,,,,,,,,,,,,,,,,,comm,,,527o:8418644902016,527o:841864490,527o:841864490,527o:841864490,,,,,,,,,
fd2020,2020,2020,comm69042411,,reidhead for congress,,,,,,,328,AZ,federal:527,,,,,1.854,1.854,,,,,,,,,269,269,,,,,,,,,,,,,,,,,,comm,,,527o:8433483732018,527o:843348373,527o:843348373,527o:843348373,,,,,,,,,
fd2020,2020,2020,comm69042407,,kana crna pac,,,,,,,328,KS,federal:527,,,,,0.124,0.168,,,,,,,,,100,175,,,,,,,,,,,,,,,,,,comm,,,527o:8432131772006,527o:843213177,527o:843213177,527o:843213177,,,,,,,,,
fd2020,2020,2020,comm69042313,,yrnc omaha,,,,,,,328,NE,federal:527,,,,,1.211,1.231,,,,,,,,,98,122,,,,,,,,,,,,,,,,,,comm,,,527o:8317568972006,527o:831756897,527o:831756897,527o:831756897,,,,,,,,,
fd2020,2020,2020,comm69042114,,libertarian party of georgia,,,,,,,328,GA,federal:527,,,,,1.118,1.032,,,,,,,,,51,187,,,,,,,,,,,,,,,,,,comm,,,527o:5815833922008,527o:581583392,527o:581583392,527o:581583392,,,,,,,,,
fd2020,2020,2020,comm69042198,,the impact fund,,,,,,,328,DC,federal:527,,,,,-1.027,-1.037,,,,,,,,,16,45,,,,,,,,,,,,,,,,,,comm,,,527o:8233710482008,527o:823371048,527o:823371048,527o:823371048,,,,,,,,,
fd2020,2020,2020,comm69042325,,laura cox for chair,,,,,,,328,MI,federal:527,,,,,1.334,1.338,,,,,,,,,23,29,,,,,,,,,,,,,,,,,,comm,,,527o:8324808902010,527o:832480890,527o:832480890,527o:832480890,,,,,,,,,
fd2020,2020,2020,comm69042326,,one minnesota transition committee,,,,,,,328,MN,federal:527,,,,,-1.267,-1.053,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,comm,,,527o:8324862632010,527o:832486263,527o:832486263,527o:832486263,,,,,,,,,
fd2020,2020,2020,comm69042378,,pueblo library proud,,,,,,,328,CO,federal:527,,,,,0.866,0.866,,,,,,,,,19,19,,,,,,,,,,,,,,,,,,comm,,,527o:8422147112008,527o:842214711,527o:842214711,527o:842214711,,,,,,,,,
fd2020,2020,2020,comm69042350,,jam for pa,,,,,,,328,PA,federal:527,,,,,1.213,1.215,,,,,,,,,4,7,,,,,,,,,,,,,,,,,,comm,,,527o:8339407782010,527o:833940778,527o:833940778,527o:833940778,,,,,,,,,
fd2020,2020,2020,comm69042183,,new way california,,,,,,,328,,federal:527,,,,,-0.169,-0.148,,,,,,,,,18,37,,,,,,,,,,,,,,,,,,comm,,,527o:8230321172010,527o:823032117,527o:823032117,527o:823032117,,,,,,,,,
fd2016,2016,2020,cand1403,5.00004E+15,"graham, lindsey olin",graham,lindsey olin,lindsey,olin,,,200,SC,federal:senate,SCS20,2016_SC_S,I,F,1.106,0.484,1.248,0.965,0.367,-0.28,0.321,-0.208,0.86,2.512089739,2283,571115,565694,2504563,226290,5875,48000,0,0,0,0,,,,,,,0.426,F,cand,,S,295662016,29566,S0SC00149,C00458828,N00009975,,,200,,,,,
fd2020,2020,2020,comm69042274,,taylor english good government,,,,,,,328,GA,federal:527,,,,,0.834,0.749,,,,,,,,,21,24,,,,,,,,,,,,,,,,,,comm,,,527o:8253085872006,527o:825308587,527o:825308587,527o:825308587,,,,,,,,,
fd2020,2020,2020,comm69042294,,georgia wins inc,,,,,,,328,GA,federal:527,,,,,0.403,0.418,,,,,,,,,75,97,,,,,,,,,,,,,,,,,,comm,,,527o:8311376912006,527o:831137691,527o:831137691,527o:831137691,,,,,,,,,
fd2020,2020,2020,comm69042120,,one vote at a time nonfederal,,,,,,,328,CA,federal:527,,,,,-1.254,-1.244,,,,,,,,,93,93,,,,,,,,,,,,,,,,,,comm,,,527o:8140177032010,527o:814017703,527o:814017703,527o:814017703,,,,,,,,,
fd2020,2020,2020,comm69042335,,fix lincoln streets now coalition,,,,,,,328,NE,federal:527,,,,,0.214,0.214,,,,,,,,,53,53,,,,,,,,,,,,,,,,,,comm,,,527o:8333523642006,527o:833352364,527o:833352364,527o:833352364,,,,,,,,,
fd2020,2020,2020,comm69042379,,montgomery county womens democratic club,,,,,,,328,MD,federal:527,,,,,-1.212,-1.175,,,,,,,,,16,25,,,,,,,,,,,,,,,,,,comm,,,527o:8422641662002,527o:842264166,527o:842264166,527o:842264166,,,,,,,,,
fd2020,2020,2020,comm69042340,,pro-israel america inc,,,,,,,328,DC,federal:527,,,,,-0.108,-0.108,,,,,,,,,108,165,,,,,,,,,,,,,,,,,,comm,,,527o:8334227212010,527o:833422721,527o:833422721,527o:833422721,,,,,,,,,
fd2020,2020,2020,comm69042327,,one minnesota inaugural committee,,,,,,,328,MN,federal:527,,,,,-0.561,-0.42,,,,,,,,,28,90,,,,,,,,,,,,,,,,,,comm,,,527o:8325172912006,527o:832517291,527o:832517291,527o:832517291,,,,,,,,,
fd2020,2020,2020,comm69042401,,responsible solutions for new york,,,,,,,328,NY,federal:527,,,,,0.69,0.69,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,comm,,,527o:8430742782002,527o:843074278,527o:843074278,527o:843074278,,,,,,,,,
fd2020,2020,2020,comm69042253,,"blue institute enterprises, inc.",,,,,,,328,GA,federal:527,,,,,-0.818,-0.818,,,,,,,,,4,6,,,,,,,,,,,,,,,,,,comm,,,527o:8246550542006,527o:824655054,527o:824655054,527o:824655054,,,,,,,,,
fd2020,2020,2020,comm69042285,,50can action fund pac,,,,,,,328,DC,federal:527,,,,,0.339,0.339,,,,,,,,,41,91,,,,,,,,,,,,,,,,,,comm,,,527o:8308778232004,527o:830877823,527o:830877823,527o:830877823,,,,,,,,,
fd2020,2020,2020,comm69042368,,rise up denver,,,,,,,328,CO,federal:527,,,,,0.242,0.242,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,comm,,,527o:8417595962010,527o:841759596,527o:841759596,527o:841759596,,,,,,,,,
fd2020,2020,2020,comm69042338,,committee for a great denver,,,,,,,328,CO,federal:527,,,,,-0.222,-0.222,,,,,,,,,41,41,,,,,,,,,,,,,,,,,,comm,,,527o:8333959562010,527o:833395956,527o:833395956,527o:833395956,,,,,,,,,
